Index,Head.pos.x,Head.pos.y,Head.pos.z,Head.rot.x,Head.rot.y,Head.rot.z,Head.rot.w,LeftHand.pos.x,LeftHand.pos.y,LeftHand.pos.z,LeftHand.rot.x,LeftHand.rot.y,LeftHand.rot.z,LeftHand.rot.w,RightHand.pos.x,RightHand.pos.y,RightHand.pos.z,RightHand.rot.x,RightHand.rot.y,RightHand.rot.z,RightHand.rot.w,
0.50850,0.04183,1.47031,0.43604,-0.20348,-0.27355,0.10242,-0.93449,-0.19494,1.07038,0.58455,0.23714,-0.13251,0.12694,-0.95399,0.12786,1.03466,0.57624,0.24382,0.11293,-0.10792,-0.95716
0.51390,0.04177,1.47038,0.43592,-0.20351,-0.27359,0.10236,-0.93448,-0.19416,1.07864,0.58446,0.24951,-0.13139,0.12642,-0.95105,0.12821,1.02788,0.57616,0.23148,0.11363,-0.10908,-0.96000
0.51920,0.04171,1.47044,0.43581,-0.20350,-0.27366,0.10233,-0.93447,-0.19392,1.08602,0.58392,0.26167,-0.12977,0.12601,-0.94806,0.12813,1.02051,0.57581,0.21949,0.11469,-0.11029,-0.96255
0.52429,0.04165,1.47049,0.43571,-0.20347,-0.27369,0.10226,-0.93447,-0.19364,1.09279,0.58365,0.27222,-0.12868,0.12561,-0.94528,0.12849,1.01463,0.57566,0.21008,0.11526,-0.11128,-0.96447
0.53033,0.04156,1.47059,0.43568,-0.20344,-0.27381,0.10220,-0.93445,-0.19317,1.10158,0.58306,0.28649,-0.12745,0.12546,-0.94124,0.12896,1.00728,0.57532,0.19866,0.11583,-0.11265,-0.96666
0.53650,0.04150,1.47067,0.43557,-0.20338,-0.27389,0.10212,-0.93445,-0.19303,1.10997,0.58240,0.30022,-0.12608,0.12535,-0.93716,0.12956,1.00173,0.57454,0.19145,0.11466,-0.11483,-0.96800
0.54176,0.04145,1.47075,0.43548,-0.20328,-0.27403,0.10209,-0.93443,-0.19258,1.11757,0.58150,0.31332,-0.12489,0.12583,-0.93295,0.12957,0.99599,0.57331,0.18328,0.11453,-0.11660,-0.96938
0.54838,0.04139,1.47084,0.43537,-0.20316,-0.27419,0.10204,-0.93442,-0.19210,1.12619,0.58047,0.32790,-0.12353,0.12630,-0.92805,0.13022,0.99131,0.57237,0.17664,0.11268,-0.11825,-0.97063
0.55351,0.04135,1.47092,0.43529,-0.20304,-0.27431,0.10201,-0.93441,-0.19168,1.13313,0.57954,0.33971,-0.12237,0.12688,-0.92386,0.13074,0.98699,0.57172,0.16960,0.11169,-0.11906,-0.97190
0.55901,0.04132,1.47100,0.43521,-0.20289,-0.27447,0.10197,-0.93440,-0.19125,1.14032,0.57830,0.35267,-0.12105,0.12738,-0.91910,0.13106,0.98317,0.57048,0.16117,0.11075,-0.11858,-0.97350
0.56551,0.04128,1.47112,0.43514,-0.20270,-0.27464,0.10193,-0.93440,-0.19083,1.14799,0.57703,0.36611,-0.11962,0.12792,-0.91394,0.13163,0.97949,0.56982,0.15265,0.10961,-0.11723,-0.97516
0.57114,0.04127,1.47123,0.43507,-0.20253,-0.27486,0.10190,-0.93437,-0.19042,1.15449,0.57573,0.37816,-0.11829,0.12882,-0.90907,0.13213,0.97578,0.56915,0.14472,0.10876,-0.11627,-0.97658
0.57648,0.04127,1.47132,0.43501,-0.20231,-0.27498,0.10187,-0.93439,-0.18996,1.16079,0.57437,0.39022,-0.11737,0.12998,-0.90391,0.13273,0.97275,0.56857,0.13677,0.10823,-0.11526,-0.97790
0.58235,0.04126,1.47142,0.43496,-0.20207,-0.27513,0.10181,-0.93440,-0.18952,1.16692,0.57293,0.40184,-0.11627,0.13084,-0.89883,0.13322,0.96962,0.56789,0.12916,0.10730,-0.11342,-0.97926
0.58802,0.04129,1.47150,0.43489,-0.20184,-0.27524,0.10178,-0.93442,-0.18910,1.17226,0.57160,0.41219,-0.11540,0.13161,-0.89413,0.13362,0.96819,0.56741,0.12360,0.10623,-0.10999,-0.98048
0.59300,0.04130,1.47157,0.43485,-0.20164,-0.27535,0.10170,-0.93444,-0.18879,1.17751,0.57034,0.42197,-0.11434,0.13204,-0.88962,0.13402,0.96540,0.56680,0.11729,0.10546,-0.10878,-0.98147
